Runtime (s),Unicore Runtime (s),Speedup (factor),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
1163.53700701473,3353.54923994094,2.88220247377012,16,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 15938, 17092, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 3286, 2370, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-38-53
356.264490608126,1694.377030164,4.75595259935051,15,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 17092, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 2370, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-44-50
337.820061378181,1531.80124425888,4.53437027395501,14,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-50-29
307.347806811798,1315.13465501368,4.2789784923339,13,"[0, 553, 4714, 5104, 6421, 6591, 12693, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-55-37
211.8559883493,1272.01244301721,6.00413730538487,12,"[0, 553, 4714, 5104, 6421, 6591, 12693, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 1981, 1504, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-59-10
193.424134933855,1201.17682849243,6.21006695417402,11,"[0, 553, 4714, 5104, 6421, 6591, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 1981, 1504, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-02-25
184.410384984687,1224.01913908124,6.63747401852059,10,"[0, 553, 4714, 5104, 6421, 6591, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 1504, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-05-30
84.4007750716992,534.032881010324,6.32734569743771,9,"[0, 553, 4714, 5104, 6421, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 1504, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-06-55
65.384384366218,532.442650467157,8.14326930853926,8,"[0, 553, 4714, 5104, 6421, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-08-02
65.1768156648614,148.390997476876,2.27674512728423,7,"[0, 553, 4714, 5104, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 1408, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-09-08
12.1201506713405,99.2020128965378,8.18488281099609,6,"[0, 553, 4714, 5104, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-09-21
11.418959076982,14.6195249706507,1.28028525823517,5,"[0, 553, 4714, 35486, 38418, 46859]","[0, 4776, 4584, 1264, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-09-33
1.01515108672902,1.67381440103054,1.64883279239137,4,"[0, 553, 4714, 38418, 46859]","[0, 4776, 4584, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-09-35
0.767024635802954,0.36321060732007,0.473531866339398,3,"[0, 553, 38418, 46859]","[0, 4776, 690, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-09-37
0.331093997228891,0.18256388604641,0.551395940652467,2,"[0, 553, 46859]","[0, 4776, 656]",646276,[750000],12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0911-09-39
