Runtime (s),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
0.11253896704874933,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,10000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-16
0.10486965510062873,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,20000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-17
0.10605003219097853,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,30000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-18
0.10551632498390973,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,40000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-20
0.10430516884662211,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,50000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-21
0.10415351297706366,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,100000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-22
0.10462261782959104,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,200000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-23
0.1039822599850595,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,300000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-24
0.20410124002955854,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,400000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-25
0.40606384188868105,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,500000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-18-27
221.10372984199785,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,1000000,12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-22-09
