Runtime (s),Unicore Runtime (s),Speedup (factor),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
0.0478837362024933,0.0478837362024933,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",10000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-05-58
0.0489997819531709,0.0489997819531709,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",20000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-05-59
0.0495529358740896,0.0495529358740896,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",30000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-00
0.0559502879623324,0.0559502879623324,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",40000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-01
0.0510863589588553,0.0510863589588553,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",50000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-02
0.0510981110855937,0.0510981110855937,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",60000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-03
0.0554266800172627,0.0554266800172627,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",70000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-04
0.0695783370174468,0.0695783370174468,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",80000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-06
0.0936321709305048,0.0936321709305048,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",90000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-07
0.116869403980672,0.116869403980672,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",100000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-08
0.151228425791487,0.151228425791487,1,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",110000,[1000000],5,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-06-09
