Runtime (s),Unicore Runtime (s),Speedup (factor),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
0.112538967048749,0.000142078002681956,0.00126247829003452,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,10000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-16
0.104869655100629,0.000159830000484362,0.00152408244626146,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,20000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-17
0.106050032190979,0.000265449023572728,0.00250305462514805,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,30000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-18
0.10551632498391,0.000431482010753825,0.00408924411288606,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,40000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-20
0.104305168846622,0.000498328008688986,0.00477759649113616,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,50000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-21
0.104153512977064,0.00137548800557852,0.0132063524912638,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,100000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-22
0.104622617829591,0.00636418798239902,0.060829943987494,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,200000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-23
0.10398225998506,0.0302697099978104,0.291104559586988,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,300000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-24
0.204101240029559,0.142511957994429,0.698241509820275,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,400000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-25
0.406063841888681,0.677863710996462,1.66935255265179,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,500000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-27
221.103729841998,332.611689721001,1.50432419190164,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",600000,1000000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-22-09
