Runtime (s),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
110.48009276762605,16,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 15938, 17092, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 3286, 2370, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-22-04
71.37191769480705,15,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 17092, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 2370, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-23-21
64.96455575246364,14,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-24-30
51.41979591920972,13,"[0, 553, 4714, 5104, 6421, 6591, 12693, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-25-24
40.76778297312558,12,"[0, 553, 4714, 5104, 6421, 6591, 12693, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-26-08
38.69835480302572,11,"[0, 553, 4714, 5104, 6421, 6591, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-26-49
38.433665099553764,10,"[0, 553, 4714, 5104, 6421, 6591, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 1504, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-27-30
21.20235764887184,9,"[0, 553, 4714, 5104, 6421, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 1504, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-27-53
20.28552332147956,8,"[0, 553, 4714, 5104, 6421, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-28-15
17.504688925109804,7,"[0, 553, 4714, 5104, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 1408, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-28-35
5.041887476108968,6,"[0, 553, 4714, 5104, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-28-42
4.828377495519817,5,"[0, 553, 4714, 35486, 38418, 46859]","[0, 4776, 4584, 1264, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-28-48
0.5890411622822285,4,"[0, 553, 4714, 38418, 46859]","[0, 4776, 4584, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-28-49
0.6039654640480876,3,"[0, 553, 38418, 46859]","[0, 4776, 690, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-28-51
0.0062112752348184586,2,"[0, 553, 46859]","[0, 4776, 656]",646276,"[750000]",5,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-12-0910-28-52
