Runtime (s),Unicore Runtime (s),Speedup (factor),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
0.112474876921624,0.000129363965243101,0.0011501587624163,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,10000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-14
0.104819891043007,0.000114915892481804,0.00109631761050633,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,20000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-15
0.105038684094325,0.000193564221262932,0.0018427898533945,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,30000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-16
0.104813288198784,0.000252825673669577,0.00241215286739292,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,40000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-17
0.103650262812153,0.000530289020389318,0.00511613773088421,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,50000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-19
0.10449834400788,0.00100307911634445,0.00959899533210607,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,100000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-20
0.104770227102563,0.00441425619646907,0.0421327348288347,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,200000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-21
0.104740030132234,0.0208542952314019,0.199105301049402,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,300000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-22
0.104787338990718,0.0897599901072681,0.856591941085734,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,400000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-23
0.204850672977045,0.372892704792321,1.8203147657421,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,500000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-17-24
48.5672574432101,117.391493091825,2.4170912518396,6,"[500, 1500, 2500, 3500, 4500, 5500, 6500]","[0, 965, 576, 424, 343, 277, 246]",600000,1000000,12,-1,0.025,0.025,0.025,0.926859375,1.07891232151587,-2024-12-0910-18-14
