\delta(us),Demand(us),Runtime(s),C.Runtime(s),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,MEMO,SLN_SEQ,TRACE,CORES,PARA_TYPE,Log time(YYYY-MM-DD-HH-MN-SS)
1000000,34740,0.04109485098160803,0.06263488903641701,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",10000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-37
1000000,34740,0.04446168406866491,0.06477413605898619,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",20000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-39
1000000,34740,0.04753531399182975,0.06749830697663128,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",30000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-40
1000000,34740,0.06558941397815943,0.0827813979703933,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",40000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-41
1000000,34740,0.05128556117415428,0.07123611005954444,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",50000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-42
1000000,34740,0.06930615799501538,0.08538018213585019,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",60000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-43
1000000,34740,0.139886419987306,0.1665475929621607,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",70000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-45
1000000,34740,0.12722152099013329,0.15723296510986984,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",80000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-46
1000000,34740,0.18075054488144815,0.1929771879222244,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",90000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-47
1000000,34740,0.2009761838708073,0.21853503887541592,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",100000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-49
1000000,34740,0.2246675118803978,0.22971145994961262,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",110000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-50
1000000,34740,0.3071995689533651,0.3237602000590414,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",120000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-52
1000000,34927,0.48980146809481084,0.5115072990301996,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",130000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-53
1000000,34927,0.5353942059446126,0.5557255239691585,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",140000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-55
1000000,34927,0.8566506509669125,0.87695647100918,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",150000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-57
1000000,35316,1.0236406701151282,1.043723528040573,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",160000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-05-59
1000000,35316,1.0840595359914005,1.088617908069864,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",170000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-01
1000000,35705,1.6158070110250264,1.6359773541335016,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",180000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-04
1000000,35705,1.183433867059648,1.1998555960599333,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",190000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-06
1000000,35705,1.592176848091185,1.596354311099276,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",200000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-09
1000000,35705,2.22782887192443,2.2323815131094307,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",210000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-13
1000000,35705,2.41812992002815,2.4212711779400706,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",220000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-16
1000000,35705,3.313229779014364,3.317529774038121,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",230000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-21
1000000,35705,3.5221583391539752,3.5276209770236164,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",240000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-25
1000000,35705,4.368075835052878,4.371816223952919,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",250000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-31
1000000,35705,4.877585864858702,4.881454956019297,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",260000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-37
1000000,35705,5.6807198650203645,5.684262500144541,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",270000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-43
1000000,35705,6.253171099815518,6.256702173966914,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",280000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-51
1000000,35705,7.024934638990089,7.031122786924243,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",290000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-06-59
1000000,35705,7.8440260901115835,7.851309895981103,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",300000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-07-08
1000000,35705,8.479996975045651,8.48385999398306,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",310000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-07-17
1000000,35705,9.423639877000824,9.428161609917879,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",320000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-07-28
1000000,35705,9.616652159951627,9.622293325839564,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",330000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-07-38
1000000,35705,11.09388066502288,11.098378442926332,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",340000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-07-51
1000000,35705,11.200598629191518,11.204689129022881,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",350000,"[1000000]",12,-1,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,1,0,0,4,1,-2024-12-0910-08-03
